date,ticker,event_ticker,threshold,threshold_low,threshold_high,direction,strike_type,market_prob,actual_outcome,actual_tmax,result,settlement_value,volume,bid_price,ask_price
2025-08-08,KXHIGHNY-25AUG08-T86,KXHIGHNY-25AUG08,86.0,86.0,,above,greater,0.01,0,82.0,no,0,3476,0.0,1.0
2025-08-09,KXHIGHNY-25AUG09-T81,KXHIGHNY-25AUG09,81.0,,81.0,below,less,0.01,0,85.0,no,0,947,0.0,1.0
2025-08-09,KXHIGHNY-25AUG09-B81.5,KXHIGHNY-25AUG09,81.0,81.0,83.0,between,between,0.01,0,85.0,no,0,11947,0.0,1.0
2025-08-09,KXHIGHNY-25AUG09-B83.5,KXHIGHNY-25AUG09,83.0,83.0,85.0,between,between,0.01,0,85.0,no,0,33558,0.0,1.0
2025-08-09,KXHIGHNY-25AUG09-B85.5,KXHIGHNY-25AUG09,85.0,85.0,87.0,between,between,0.99,1,85.0,yes,100,16296,0.0,1.0
2025-08-09,KXHIGHNY-25AUG09-B87.5,KXHIGHNY-25AUG09,87.0,87.0,89.0,between,between,0.01,0,85.0,no,0,2112,0.0,1.0
2025-08-09,KXHIGHNY-25AUG09-T88,KXHIGHNY-25AUG09,88.0,88.0,,above,greater,0.05,0,85.0,no,0,567,0.0,1.0
2025-08-10,KXHIGHNY-25AUG10-T85,KXHIGHNY-25AUG10,85.0,,85.0,below,less,0.01,0,90.0,no,0,643,0.0,1.0
2025-08-10,KXHIGHNY-25AUG10-B85.5,KXHIGHNY-25AUG10,85.0,85.0,87.0,between,between,0.01,0,90.0,no,0,5112,0.0,1.0
2025-08-10,KXHIGHNY-25AUG10-B87.5,KXHIGHNY-25AUG10,87.0,87.0,89.0,between,between,0.01,0,90.0,no,0,23788,0.0,1.0
2025-08-10,KXHIGHNY-25AUG10-B89.5,KXHIGHNY-25AUG10,89.0,89.0,91.0,between,between,0.99,1,90.0,yes,100,13698,0.0,1.0
2025-08-10,KXHIGHNY-25AUG10-B91.5,KXHIGHNY-25AUG10,91.0,91.0,93.0,between,between,0.01,0,90.0,no,0,4691,0.0,1.0
2025-08-10,KXHIGHNY-25AUG10-T92,KXHIGHNY-25AUG10,92.0,92.0,,above,greater,0.01,0,90.0,no,0,66,0.0,1.0
2025-08-11,KXHIGHNY-25AUG11-T86,KXHIGHNY-25AUG11,86.0,,86.0,below,less,0.01,0,89.0,no,0,373,0.0,1.0
2025-08-11,KXHIGHNY-25AUG11-B86.5,KXHIGHNY-25AUG11,86.0,86.0,88.0,between,between,0.01,0,89.0,no,0,17872,0.0,1.0
2025-08-11,KXHIGHNY-25AUG11-B88.5,KXHIGHNY-25AUG11,88.0,88.0,90.0,between,between,0.99,1,89.0,yes,100,16065,0.0,1.0
2025-08-11,KXHIGHNY-25AUG11-B90.5,KXHIGHNY-25AUG11,90.0,90.0,92.0,between,between,0.01,0,89.0,no,0,18007,0.0,1.0
2025-08-11,KXHIGHNY-25AUG11-B92.5,KXHIGHNY-25AUG11,92.0,92.0,94.0,between,between,0.01,0,89.0,no,0,2621,0.0,1.0
2025-08-11,KXHIGHNY-25AUG11-T93,KXHIGHNY-25AUG11,93.0,93.0,,above,greater,0.01,0,89.0,no,0,338,0.0,1.0
2025-08-12,KXHIGHNY-25AUG12-T86,KXHIGHNY-25AUG12,86.0,,86.0,below,less,0.01,0,91.0,no,0,154,0.0,1.0
2025-08-12,KXHIGHNY-25AUG12-B86.5,KXHIGHNY-25AUG12,86.0,86.0,88.0,between,between,0.01,0,91.0,no,0,5081,0.0,1.0
2025-08-12,KXHIGHNY-25AUG12-B88.5,KXHIGHNY-25AUG12,88.0,88.0,90.0,between,between,0.01,0,91.0,no,0,37587,0.0,1.0
2025-08-12,KXHIGHNY-25AUG12-B90.5,KXHIGHNY-25AUG12,90.0,90.0,92.0,between,between,0.99,1,91.0,yes,100,14666,0.0,1.0
2025-08-12,KXHIGHNY-25AUG12-B92.5,KXHIGHNY-25AUG12,92.0,92.0,94.0,between,between,0.01,0,91.0,no,0,17048,0.0,1.0
2025-08-12,KXHIGHNY-25AUG12-T93,KXHIGHNY-25AUG12,93.0,93.0,,above,greater,0.01,0,91.0,no,0,104,0.0,1.0
2025-08-13,KXHIGHNY-25AUG13-T84,KXHIGHNY-25AUG13,84.0,,84.0,below,less,0.01,0,89.0,no,0,106,0.0,1.0
2025-08-13,KXHIGHNY-25AUG13-B84.5,KXHIGHNY-25AUG13,84.0,84.0,86.0,between,between,0.02,0,89.0,no,0,471,0.0,1.0
2025-08-13,KXHIGHNY-25AUG13-B86.5,KXHIGHNY-25AUG13,86.0,86.0,88.0,between,between,0.01,0,89.0,no,0,13560,0.0,1.0
2025-08-13,KXHIGHNY-25AUG13-B88.5,KXHIGHNY-25AUG13,88.0,88.0,90.0,between,between,0.99,1,89.0,yes,100,23333,0.0,1.0
2025-08-13,KXHIGHNY-25AUG13-B90.5,KXHIGHNY-25AUG13,90.0,90.0,92.0,between,between,0.01,0,89.0,no,0,24131,0.0,1.0
2025-08-13,KXHIGHNY-25AUG13-T91,KXHIGHNY-25AUG13,91.0,91.0,,above,greater,0.01,0,89.0,no,0,16267,0.0,1.0
2025-08-14,KXHIGHNY-25AUG14-T84,KXHIGHNY-25AUG14,84.0,,84.0,below,less,0.01,0,89.0,no,0,3556,0.0,1.0
2025-08-14,KXHIGHNY-25AUG14-B84.5,KXHIGHNY-25AUG14,84.0,84.0,86.0,between,between,0.01,0,89.0,no,0,17440,0.0,1.0
2025-08-14,KXHIGHNY-25AUG14-B86.5,KXHIGHNY-25AUG14,86.0,86.0,88.0,between,between,0.01,0,89.0,no,0,39907,0.0,1.0
2025-08-14,KXHIGHNY-25AUG14-B88.5,KXHIGHNY-25AUG14,88.0,88.0,90.0,between,between,0.99,1,89.0,yes,100,33270,0.0,1.0
2025-08-14,KXHIGHNY-25AUG14-B90.5,KXHIGHNY-25AUG14,90.0,90.0,92.0,between,between,0.01,0,89.0,no,0,15946,0.0,1.0
2025-08-14,KXHIGHNY-25AUG14-T91,KXHIGHNY-25AUG14,91.0,91.0,,above,greater,0.03,0,89.0,no,0,2095,0.0,1.0
2025-08-15,KXHIGHNY-25AUG15-B83.5,KXHIGHNY-25AUG15,83.0,83.0,85.0,between,between,0.01,0,89.0,no,0,1349,0.0,1.0
2025-08-15,KXHIGHNY-25AUG15-T83,KXHIGHNY-25AUG15,83.0,,83.0,below,less,0.01,0,89.0,no,0,175,0.0,1.0
2025-08-15,KXHIGHNY-25AUG15-B85.5,KXHIGHNY-25AUG15,85.0,85.0,87.0,between,between,0.01,0,89.0,no,0,11372,0.0,1.0
2025-08-15,KXHIGHNY-25AUG15-B87.5,KXHIGHNY-25AUG15,87.0,87.0,89.0,between,between,0.01,0,89.0,no,0,18349,0.0,1.0
2025-08-15,KXHIGHNY-25AUG15-B89.5,KXHIGHNY-25AUG15,89.0,89.0,91.0,between,between,0.99,1,89.0,yes,100,16006,0.0,1.0
2025-08-15,KXHIGHNY-25AUG15-T90,KXHIGHNY-25AUG15,90.0,90.0,,above,greater,0.01,0,89.0,no,0,3304,0.0,1.0
2025-08-16,KXHIGHNY-25AUG16-T83,KXHIGHNY-25AUG16,83.0,,83.0,below,less,0.01,0,84.0,no,0,11166,0.0,1.0
2025-08-16,KXHIGHNY-25AUG16-B83.5,KXHIGHNY-25AUG16,83.0,83.0,85.0,between,between,0.99,1,84.0,yes,100,12580,0.0,1.0
2025-08-16,KXHIGHNY-25AUG16-B85.5,KXHIGHNY-25AUG16,85.0,85.0,87.0,between,between,0.01,0,84.0,no,0,11520,0.0,1.0
2025-08-16,KXHIGHNY-25AUG16-B87.5,KXHIGHNY-25AUG16,87.0,87.0,89.0,between,between,0.01,0,84.0,no,0,4720,0.0,1.0
2025-08-16,KXHIGHNY-25AUG16-B89.5,KXHIGHNY-25AUG16,89.0,89.0,91.0,between,between,0.01,0,84.0,no,0,2752,0.0,1.0
2025-08-16,KXHIGHNY-25AUG16-T90,KXHIGHNY-25AUG16,90.0,90.0,,above,greater,0.01,0,84.0,no,0,182,0.0,1.0
2025-08-17,KXHIGHNY-25AUG17-T86,KXHIGHNY-25AUG17,86.0,,86.0,below,less,0.01,0,91.0,no,0,5427,0.0,1.0
2025-08-17,KXHIGHNY-25AUG17-B86.5,KXHIGHNY-25AUG17,86.0,86.0,88.0,between,between,0.01,0,91.0,no,0,8537,0.0,1.0
2025-08-17,KXHIGHNY-25AUG17-B88.5,KXHIGHNY-25AUG17,88.0,88.0,90.0,between,between,0.01,0,91.0,no,0,27781,0.0,1.0
2025-08-17,KXHIGHNY-25AUG17-B90.5,KXHIGHNY-25AUG17,90.0,90.0,92.0,between,between,0.99,1,91.0,yes,100,16861,0.0,1.0
2025-08-17,KXHIGHNY-25AUG17-B92.5,KXHIGHNY-25AUG17,92.0,92.0,94.0,between,between,0.01,0,91.0,no,0,15910,0.0,1.0
2025-08-17,KXHIGHNY-25AUG17-T93,KXHIGHNY-25AUG17,93.0,93.0,,above,greater,0.01,0,91.0,no,0,2478,0.0,1.0
2025-08-18,KXHIGHNY-25AUG18-B75.5,KXHIGHNY-25AUG18,75.0,75.0,77.0,between,between,0.99,1,75.0,yes,100,29787,0.0,1.0
2025-08-18,KXHIGHNY-25AUG18-T75,KXHIGHNY-25AUG18,75.0,,75.0,below,less,0.01,0,75.0,no,0,68542,0.0,1.0
2025-08-18,KXHIGHNY-25AUG18-B77.5,KXHIGHNY-25AUG18,77.0,77.0,79.0,between,between,0.01,0,75.0,no,0,28766,0.0,1.0
2025-08-18,KXHIGHNY-25AUG18-B79.5,KXHIGHNY-25AUG18,79.0,79.0,81.0,between,between,0.04,0,75.0,no,0,10838,0.0,1.0
2025-08-18,KXHIGHNY-25AUG18-B81.5,KXHIGHNY-25AUG18,81.0,81.0,83.0,between,between,0.01,0,75.0,no,0,1619,0.0,1.0
2025-08-18,KXHIGHNY-25AUG18-T82,KXHIGHNY-25AUG18,82.0,82.0,,above,greater,0.01,0,75.0,no,0,1975,0.0,1.0
2025-08-19,KXHIGHNY-25AUG19-B75.5,KXHIGHNY-25AUG19,75.0,75.0,77.0,between,between,0.01,0,77.0,no,0,16166,0.0,1.0
2025-08-19,KXHIGHNY-25AUG19-T75,KXHIGHNY-25AUG19,75.0,,75.0,below,less,0.01,0,77.0,no,0,5102,0.0,1.0
2025-08-19,KXHIGHNY-25AUG19-B77.5,KXHIGHNY-25AUG19,77.0,77.0,79.0,between,between,0.99,1,77.0,yes,100,22085,0.0,1.0
2025-08-19,KXHIGHNY-25AUG19-B79.5,KXHIGHNY-25AUG19,79.0,79.0,81.0,between,between,0.01,0,77.0,no,0,8665,0.0,1.0
2025-08-19,KXHIGHNY-25AUG19-B81.5,KXHIGHNY-25AUG19,81.0,81.0,83.0,between,between,0.02,0,77.0,no,0,152,0.0,1.0
2025-08-19,KXHIGHNY-25AUG19-T82,KXHIGHNY-25AUG19,82.0,82.0,,above,greater,0.01,0,77.0,no,0,102,0.0,1.0
2025-08-20,KXHIGHNY-25AUG20-T70,KXHIGHNY-25AUG20,70.0,,70.0,below,less,0.01,0,70.0,no,0,25767,0.0,1.0
2025-08-20,KXHIGHNY-25AUG20-B70.5,KXHIGHNY-25AUG20,70.0,70.0,72.0,between,between,0.99,1,70.0,yes,100,17039,0.0,1.0
2025-08-20,KXHIGHNY-25AUG20-B72.5,KXHIGHNY-25AUG20,72.0,72.0,74.0,between,between,0.05,0,70.0,no,0,13352,0.0,1.0
2025-08-20,KXHIGHNY-25AUG20-B74.5,KXHIGHNY-25AUG20,74.0,74.0,76.0,between,between,0.01,0,70.0,no,0,7893,0.0,1.0
2025-08-20,KXHIGHNY-25AUG20-B76.5,KXHIGHNY-25AUG20,76.0,76.0,78.0,between,between,0.01,0,70.0,no,0,4552,0.0,1.0
2025-08-20,KXHIGHNY-25AUG20-T77,KXHIGHNY-25AUG20,77.0,77.0,,above,greater,0.01,0,70.0,no,0,3559,0.0,1.0
2025-08-21,KXHIGHNY-25AUG21-B69.5,KXHIGHNY-25AUG21,69.0,69.0,71.0,between,between,0.01,0,72.0,no,0,14629,0.0,1.0
2025-08-21,KXHIGHNY-25AUG21-T69,KXHIGHNY-25AUG21,69.0,,69.0,below,less,0.01,0,72.0,no,0,11383,0.0,1.0
2025-08-21,KXHIGHNY-25AUG21-B71.5,KXHIGHNY-25AUG21,71.0,71.0,73.0,between,between,0.99,1,72.0,yes,100,15525,0.0,1.0
2025-08-21,KXHIGHNY-25AUG21-B73.5,KXHIGHNY-25AUG21,73.0,73.0,75.0,between,between,0.01,0,72.0,no,0,17443,0.0,1.0
2025-08-21,KXHIGHNY-25AUG21-B75.5,KXHIGHNY-25AUG21,75.0,75.0,77.0,between,between,0.01,0,72.0,no,0,5958,0.0,1.0
2025-08-21,KXHIGHNY-25AUG21-T76,KXHIGHNY-25AUG21,76.0,76.0,,above,greater,0.0,0,72.0,no,0,0,0.0,1.0
2025-08-22,KXHIGHNY-25AUG22-T81,KXHIGHNY-25AUG22,81.0,,81.0,below,less,0.01,0,83.0,no,0,7485,0.0,1.0
2025-08-22,KXHIGHNY-25AUG22-B81.5,KXHIGHNY-25AUG22,81.0,81.0,83.0,between,between,0.01,0,83.0,no,0,22526,0.0,1.0
2025-08-22,KXHIGHNY-25AUG22-B83.5,KXHIGHNY-25AUG22,83.0,83.0,85.0,between,between,0.99,1,83.0,yes,100,24428,0.0,1.0
2025-08-22,KXHIGHNY-25AUG22-B85.5,KXHIGHNY-25AUG22,85.0,85.0,87.0,between,between,0.01,0,83.0,no,0,7842,0.0,1.0
2025-08-22,KXHIGHNY-25AUG22-B87.5,KXHIGHNY-25AUG22,87.0,87.0,89.0,between,between,0.01,0,83.0,no,0,1080,0.0,1.0
2025-08-22,KXHIGHNY-25AUG22-T88,KXHIGHNY-25AUG22,88.0,88.0,,above,greater,0.01,0,83.0,no,0,684,0.0,1.0
2025-08-23,KXHIGHNY-25AUG23-T82,KXHIGHNY-25AUG23,82.0,,82.0,below,less,0.01,0,82.0,no,0,42494,0.0,1.0
2025-08-23,KXHIGHNY-25AUG23-B82.5,KXHIGHNY-25AUG23,82.0,82.0,84.0,between,between,0.99,1,82.0,yes,100,19086,0.0,1.0
2025-08-23,KXHIGHNY-25AUG23-B84.5,KXHIGHNY-25AUG23,84.0,84.0,86.0,between,between,0.01,0,82.0,no,0,7514,0.0,1.0
2025-08-23,KXHIGHNY-25AUG23-B86.5,KXHIGHNY-25AUG23,86.0,86.0,88.0,between,between,0.01,0,82.0,no,0,832,0.0,1.0
2025-08-23,KXHIGHNY-25AUG23-B88.5,KXHIGHNY-25AUG23,88.0,88.0,90.0,between,between,0.0,0,82.0,no,0,0,0.0,1.0
2025-08-23,KXHIGHNY-25AUG23-T89,KXHIGHNY-25AUG23,89.0,89.0,,above,greater,0.0,0,82.0,no,0,0,0.0,1.0
2025-08-24,KXHIGHNY-25AUG24-B79.5,KXHIGHNY-25AUG24,79.0,79.0,81.0,between,between,0.99,1,80.0,yes,100,13621,0.0,1.0
2025-08-24,KXHIGHNY-25AUG24-T79,KXHIGHNY-25AUG24,79.0,,79.0,below,less,0.01,0,80.0,no,0,4398,0.0,1.0
2025-08-24,KXHIGHNY-25AUG24-B81.5,KXHIGHNY-25AUG24,81.0,81.0,83.0,between,between,0.01,0,80.0,no,0,10646,0.0,1.0
2025-08-24,KXHIGHNY-25AUG24-B83.5,KXHIGHNY-25AUG24,83.0,83.0,85.0,between,between,0.01,0,80.0,no,0,2339,0.0,1.0
2025-08-24,KXHIGHNY-25AUG24-B85.5,KXHIGHNY-25AUG24,85.0,85.0,87.0,between,between,0.07,0,80.0,no,0,94,0.0,1.0
2025-08-24,KXHIGHNY-25AUG24-T86,KXHIGHNY-25AUG24,86.0,86.0,,above,greater,0.07,0,80.0,no,0,100,0.0,1.0
2025-08-25,KXHIGHNY-25AUG25-B82.5,KXHIGHNY-25AUG25,82.0,82.0,84.0,between,between,0.01,0,86.0,no,0,9853,0.0,1.0
2025-08-25,KXHIGHNY-25AUG25-T82,KXHIGHNY-25AUG25,82.0,,82.0,below,less,0.02,0,86.0,no,0,4403,0.0,1.0
2025-08-25,KXHIGHNY-25AUG25-B84.5,KXHIGHNY-25AUG25,84.0,84.0,86.0,between,between,0.01,0,86.0,no,0,60788,0.0,1.0
2025-08-25,KXHIGHNY-25AUG25-B86.5,KXHIGHNY-25AUG25,86.0,86.0,88.0,between,between,0.99,1,86.0,yes,100,20593,0.0,1.0
2025-08-25,KXHIGHNY-25AUG25-B88.5,KXHIGHNY-25AUG25,88.0,88.0,90.0,between,between,0.05,0,86.0,no,0,4407,0.0,1.0
2025-08-25,KXHIGHNY-25AUG25-T89,KXHIGHNY-25AUG25,89.0,89.0,,above,greater,0.01,0,86.0,no,0,136,0.0,1.0
2025-08-26,KXHIGHNY-25AUG26-T77,KXHIGHNY-25AUG26,77.0,,77.0,below,less,0.01,0,79.0,no,0,3872,0.0,1.0
2025-08-26,KXHIGHNY-25AUG26-B77.5,KXHIGHNY-25AUG26,77.0,77.0,79.0,between,between,0.01,0,79.0,no,0,17603,0.0,1.0
2025-08-26,KXHIGHNY-25AUG26-B79.5,KXHIGHNY-25AUG26,79.0,79.0,81.0,between,between,0.99,1,79.0,yes,100,21790,0.0,1.0
2025-08-26,KXHIGHNY-25AUG26-B81.5,KXHIGHNY-25AUG26,81.0,81.0,83.0,between,between,0.01,0,79.0,no,0,8884,0.0,1.0
2025-08-26,KXHIGHNY-25AUG26-B83.5,KXHIGHNY-25AUG26,83.0,83.0,85.0,between,between,0.01,0,79.0,no,0,284,0.0,1.0
2025-08-26,KXHIGHNY-25AUG26-T84,KXHIGHNY-25AUG26,84.0,84.0,,above,greater,0.01,0,79.0,no,0,310,0.0,1.0
2025-08-27,KXHIGHNY-25AUG27-B75.5,KXHIGHNY-25AUG27,75.0,75.0,77.0,between,between,0.99,1,75.0,yes,100,21223,0.0,1.0
2025-08-27,KXHIGHNY-25AUG27-T75,KXHIGHNY-25AUG27,75.0,,75.0,below,less,0.01,0,75.0,no,0,17189,0.0,1.0
2025-08-27,KXHIGHNY-25AUG27-B77.5,KXHIGHNY-25AUG27,77.0,77.0,79.0,between,between,0.01,0,75.0,no,0,9407,0.0,1.0
2025-08-27,KXHIGHNY-25AUG27-B79.5,KXHIGHNY-25AUG27,79.0,79.0,81.0,between,between,0.01,0,75.0,no,0,2514,0.0,1.0
2025-08-27,KXHIGHNY-25AUG27-B81.5,KXHIGHNY-25AUG27,81.0,81.0,83.0,between,between,0.03,0,75.0,no,0,570,0.0,1.0
2025-08-27,KXHIGHNY-25AUG27-T82,KXHIGHNY-25AUG27,82.0,82.0,,above,greater,0.03,0,75.0,no,0,8,0.0,1.0
2025-08-28,KXHIGHNY-25AUG28-T76,KXHIGHNY-25AUG28,76.0,,76.0,below,less,0.01,0,78.0,no,0,3362,0.0,1.0
2025-08-28,KXHIGHNY-25AUG28-B76.5,KXHIGHNY-25AUG28,76.0,76.0,78.0,between,between,0.01,0,78.0,no,0,14254,0.0,1.0
2025-08-28,KXHIGHNY-25AUG28-B78.5,KXHIGHNY-25AUG28,78.0,78.0,80.0,between,between,0.99,1,78.0,yes,100,14719,0.0,1.0
2025-08-28,KXHIGHNY-25AUG28-B80.5,KXHIGHNY-25AUG28,80.0,80.0,82.0,between,between,0.01,0,78.0,no,0,7854,0.0,1.0
2025-08-28,KXHIGHNY-25AUG28-B82.5,KXHIGHNY-25AUG28,82.0,82.0,84.0,between,between,0.01,0,78.0,no,0,1465,0.0,1.0
2025-08-28,KXHIGHNY-25AUG28-T83,KXHIGHNY-25AUG28,83.0,83.0,,above,greater,0.01,0,78.0,no,0,1130,0.0,1.0
2025-08-29,KXHIGHNY-25AUG29-B77.5,KXHIGHNY-25AUG29,77.0,77.0,79.0,between,between,0.99,1,78.0,yes,100,22489,0.0,1.0
2025-08-29,KXHIGHNY-25AUG29-T77,KXHIGHNY-25AUG29,77.0,,77.0,below,less,0.01,0,78.0,no,0,51038,0.0,1.0
2025-08-29,KXHIGHNY-25AUG29-B79.5,KXHIGHNY-25AUG29,79.0,79.0,81.0,between,between,0.01,0,78.0,no,0,8746,0.0,1.0
2025-08-29,KXHIGHNY-25AUG29-B81.5,KXHIGHNY-25AUG29,81.0,81.0,83.0,between,between,0.03,0,78.0,no,0,3688,0.0,1.0
2025-08-29,KXHIGHNY-25AUG29-B83.5,KXHIGHNY-25AUG29,83.0,83.0,85.0,between,between,0.01,0,78.0,no,0,88,0.0,1.0
2025-08-29,KXHIGHNY-25AUG29-T84,KXHIGHNY-25AUG29,84.0,84.0,,above,greater,0.0,0,78.0,no,0,0,0.0,1.0
2025-08-30,KXHIGHNY-25AUG30-T73,KXHIGHNY-25AUG30,73.0,,73.0,below,less,0.06,0,76.0,no,0,2142,0.0,1.0
2025-08-30,KXHIGHNY-25AUG30-B73.5,KXHIGHNY-25AUG30,73.0,73.0,75.0,between,between,0.01,0,76.0,no,0,15850,0.0,1.0
2025-08-30,KXHIGHNY-25AUG30-B75.5,KXHIGHNY-25AUG30,75.0,75.0,77.0,between,between,0.99,1,76.0,yes,100,15981,0.0,1.0
2025-08-30,KXHIGHNY-25AUG30-B77.5,KXHIGHNY-25AUG30,77.0,77.0,79.0,between,between,0.01,0,76.0,no,0,11547,0.0,1.0
2025-08-30,KXHIGHNY-25AUG30-B79.5,KXHIGHNY-25AUG30,79.0,79.0,81.0,between,between,0.06,0,76.0,no,0,476,0.0,1.0
2025-08-30,KXHIGHNY-25AUG30-T80,KXHIGHNY-25AUG30,80.0,80.0,,above,greater,0.02,0,76.0,no,0,599,0.0,1.0
2025-08-31,KXHIGHNY-25AUG31-T76,KXHIGHNY-25AUG31,76.0,,76.0,below,less,0.02,0,79.0,no,0,2501,0.0,1.0
2025-08-31,KXHIGHNY-25AUG31-B76.5,KXHIGHNY-25AUG31,76.0,76.0,78.0,between,between,0.01,0,79.0,no,0,10855,0.0,1.0
2025-08-31,KXHIGHNY-25AUG31-B78.5,KXHIGHNY-25AUG31,78.0,78.0,80.0,between,between,0.99,1,79.0,yes,100,21826,0.0,1.0
2025-08-31,KXHIGHNY-25AUG31-B80.5,KXHIGHNY-25AUG31,80.0,80.0,82.0,between,between,0.01,0,79.0,no,0,7484,0.0,1.0
2025-08-31,KXHIGHNY-25AUG31-B82.5,KXHIGHNY-25AUG31,82.0,82.0,84.0,between,between,0.03,0,79.0,no,0,150,0.0,1.0
2025-08-31,KXHIGHNY-25AUG31-T83,KXHIGHNY-25AUG31,83.0,83.0,,above,greater,0.05,0,79.0,no,0,33,0.0,1.0
2025-09-01,KXHIGHNY-25SEP01-B75.5,KXHIGHNY-25SEP01,75.0,75.0,77.0,between,between,0.01,0,78.0,no,0,8192,0.0,1.0
2025-09-01,KXHIGHNY-25SEP01-T75,KXHIGHNY-25SEP01,75.0,,75.0,below,less,0.01,0,78.0,no,0,2948,0.0,1.0
2025-09-01,KXHIGHNY-25SEP01-B77.5,KXHIGHNY-25SEP01,77.0,77.0,79.0,between,between,0.99,1,78.0,yes,100,16734,0.0,1.0
2025-09-01,KXHIGHNY-25SEP01-B79.5,KXHIGHNY-25SEP01,79.0,79.0,81.0,between,between,0.01,0,78.0,no,0,12412,0.0,1.0
2025-09-01,KXHIGHNY-25SEP01-B81.5,KXHIGHNY-25SEP01,81.0,81.0,83.0,between,between,0.01,0,78.0,no,0,96,0.0,1.0
2025-09-01,KXHIGHNY-25SEP01-T82,KXHIGHNY-25SEP01,82.0,82.0,,above,greater,0.01,0,78.0,no,0,1,0.0,1.0
2025-09-02,KXHIGHNY-25SEP02-B74.5,KXHIGHNY-25SEP02,74.0,74.0,76.0,between,between,0.01,0,79.0,no,0,9441,0.0,1.0
2025-09-02,KXHIGHNY-25SEP02-T74,KXHIGHNY-25SEP02,74.0,,74.0,below,less,0.02,0,79.0,no,0,109,0.0,1.0
